Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST_3273,30,138740,20954,333,48,No
CUST_3274,38,139991,28880,504,48,Yes
CUST_3275,48,44502,24043,369,48,No
CUST_3276,55,115599,5255,529,12,No
CUST_3277,63,42486,6502,779,24,No
CUST_3278,51,131813,9656,832,60,No
CUST_3279,47,58258,15302,407,36,No
CUST_3280,31,77716,10430,540,24,Yes
CUST_3281,58,117228,46366,550,36,No
CUST_3282,25,123920,32425,434,24,No
CUST_3283,28,101494,6860,389,60,No
CUST_3284,54,120552,11158,739,36,No
CUST_3285,32,102768,10806,597,60,No
CUST_3286,58,30748,25738,706,36,No
CUST_3287,21,82785,22106,607,12,No
CUST_3288,51,96050,14474,401,12,Yes
CUST_3289,24,42738,21997,660,36,No
CUST_3290,25,94231,37599,827,36,No
CUST_3291,50,93606,10790,592,60,No
CUST_3292,44,113301,15170,445,48,No
CUST_3293,23,61662,14004,703,36,No
CUST_3294,31,138313,47746,301,24,Yes
CUST_3295,24,116297,30792,418,24,No
CUST_3296,46,102234,35216,490,24,Yes
CUST_3297,47,35123,12232,302,12,No
CUST_3298,63,120680,17674,786,60,No
CUST_3299,47,45616,21052,476,12,No
CUST_3300,62,122682,10913,556,24,Yes
CUST_3301,26,31182,32913,833,36,No
CUST_3302,35,110369,15567,776,24,No
CUST_3303,50,118878,43379,697,36,No
CUST_3304,62,82013,14432,795,60,No
CUST_3305,57,51331,5319,519,48,Yes
CUST_3306,57,66098,29469,472,36,Yes
CUST_3307,62,46128,31490,689,12,No
CUST_3308,57,51556,25584,801,24,No
CUST_3309,55,147398,9791,559,24,No
CUST_3310,43,107505,36736,430,24,Yes
CUST_3311,26,41876,5329,412,36,No
CUST_3312,24,28949,13851,319,60,Yes
CUST_3313,38,71962,49078,514,36,No
CUST_3314,29,110054,28126,609,12,No
CUST_3315,49,143984,26300,550,24,No
CUST_3316,33,91206,15164,787,36,No
CUST_3317,37,44099,29509,681,24,Yes
CUST_3318,52,124871,10703,708,12,Yes
CUST_3319,42,32716,32109,570,48,Yes
CUST_3320,24,72611,48417,706,48,No
CUST_3321,25,58885,27554,493,48,No
CUST_3322,57,73144,32676,740,24,No
CUST_3323,61,85220,28804,612,36,No
CUST_3324,33,27837,41923,378,24,Yes
CUST_3325,54,69355,34802,479,60,No
CUST_3326,42,67299,29795,313,36,No
CUST_3327,43,39159,7611,545,12,Yes
CUST_3328,23,145212,27075,313,48,Yes
CUST_3329,62,136680,21479,398,36,Yes
CUST_3330,54,136931,14180,332,36,No
CUST_3331,52,126802,14304,735,48,No
CUST_3332,41,136375,19610,556,12,Yes
CUST_3333,64,122413,13437,333,24,No
CUST_3334,41,71012,48118,318,24,Yes
CUST_3335,64,79305,17521,559,36,No
CUST_3336,31,107096,29028,715,48,No
CUST_3337,59,37106,44328,436,60,No
CUST_3338,24,78123,32301,658,12,No
CUST_3339,21,131825,43015,415,24,No
CUST_3340,48,28720,26740,703,12,No
CUST_3341,44,57661,41845,501,12,Yes
CUST_3342,55,135031,26282,675,12,No
CUST_3343,33,113898,15858,549,48,No
CUST_3344,54,113794,49159,745,48,Yes
CUST_3345,31,107318,48714,577,48,No
CUST_3346,56,126704,20186,411,36,Yes
CUST_3347,37,41120,39185,772,48,Yes
CUST_3348,55,39790,36194,691,36,No
CUST_3349,38,78655,30230,442,24,No
CUST_3350,60,79643,32018,331,24,Yes
CUST_3351,42,113448,29665,480,24,No
CUST_3352,44,67374,46722,815,24,No
CUST_3353,39,62907,45159,568,24,Yes
CUST_3354,57,70071,49132,535,48,No
CUST_3355,59,140507,48139,576,60,No
CUST_3356,41,54812,26516,574,48,Yes
CUST_3357,28,69570,40272,385,60,No
CUST_3358,48,70901,29673,362,48,Yes
CUST_3359,25,80186,10239,703,24,No
CUST_3360,37,142066,31415,491,12,No
CUST_3361,57,148364,42888,592,60,Yes
CUST_3362,56,70251,32195,330,12,No
CUST_3363,39,85171,44161,629,24,No
CUST_3364,47,56160,34323,406,60,Yes
CUST_3365,54,39156,39964,575,12,No
CUST_3366,31,96208,41234,381,48,Yes
CUST_3367,32,99980,35763,363,24,No
CUST_3368,41,92320,39674,428,48,No
CUST_3369,31,37929,23105,555,48,No
CUST_3370,59,86606,49651,530,24,No
CUST_3371,48,108442,34739,796,60,No
CUST_3372,25,120154,36969,436,36,No
CUST_3373,37,82559,19497,754,36,No
CUST_3374,40,74205,6816,654,24,No
CUST_3375,61,130694,31483,784,36,No
CUST_3376,32,88475,48481,445,12,Yes
CUST_3377,26,84341,27159,332,60,No
CUST_3378,37,115377,8849,559,48,No
CUST_3379,39,62863,26612,386,48,No
CUST_3380,46,101837,44617,564,24,No
CUST_3381,64,85439,38826,841,48,Yes
CUST_3382,64,27194,49498,691,12,No
CUST_3383,52,91387,23706,531,12,Yes
CUST_3384,26,141361,29563,746,24,No
CUST_3385,56,101914,9359,428,48,No
CUST_3386,58,86214,35669,570,36,No
CUST_3387,31,116176,17809,388,36,No
CUST_3388,53,119292,43428,765,60,No
CUST_3389,44,49777,34454,469,24,No
CUST_3390,43,145355,12254,427,60,No
CUST_3391,35,46183,29785,473,36,Yes
CUST_3392,47,47445,7093,325,36,No
CUST_3393,31,87038,49498,810,36,No
CUST_3394,37,136477,45985,787,60,No
CUST_3395,34,107201,37009,705,24,No
CUST_3396,47,36198,21558,325,12,No
CUST_3397,38,41411,22718,382,12,Yes
CUST_3398,48,70577,21705,663,36,No
CUST_3399,24,35867,27082,666,24,No
CUST_3400,27,82501,17342,359,24,Yes
CUST_3401,55,34266,17239,591,48,Yes
CUST_3402,29,59422,37274,490,48,Yes
CUST_3403,28,55208,16419,760,60,No
CUST_3404,37,128538,47832,532,48,No
CUST_3405,37,141544,20003,773,60,No
CUST_3406,53,51213,35866,704,12,No
CUST_3407,52,27367,26988,570,36,No
CUST_3408,28,144158,48027,433,24,Yes
CUST_3409,39,99026,29908,470,12,Yes
CUST_3410,58,55362,10674,714,12,No
CUST_3411,23,139377,10002,327,60,No
CUST_3412,25,71588,32567,435,36,Yes
CUST_3413,33,58285,5910,704,60,No
CUST_3414,51,146683,34072,804,12,No
CUST_3415,36,145085,38717,540,24,Yes
CUST_3416,52,94755,26809,743,48,No
CUST_3417,42,91846,31651,733,60,No
CUST_3418,49,56307,49291,527,12,No
CUST_3419,42,115167,48989,808,48,No
CUST_3420,63,100280,21484,602,48,No
CUST_3421,23,39867,9646,333,12,No
CUST_3422,30,76523,44713,301,36,Yes
CUST_3423,62,104161,7400,661,12,No
CUST_3424,41,26378,49331,494,24,No
CUST_3425,36,104685,27185,607,48,No
CUST_3426,32,127669,23727,549,24,No
CUST_3427,22,96958,38120,446,60,No
CUST_3428,61,47926,6018,645,48,No
CUST_3429,44,123215,22563,647,36,No
CUST_3430,55,118707,10193,553,12,No
CUST_3431,50,33180,20701,698,60,No
CUST_3432,50,112837,8536,633,24,No
CUST_3433,55,138070,49610,475,60,No
CUST_3434,39,56931,23886,424,36,Yes
CUST_3435,28,44014,41587,697,12,No
CUST_3436,46,134775,34410,430,60,No
CUST_3437,60,116472,38744,706,24,No
CUST_3438,27,99872,43665,633,60,No
CUST_3439,50,78502,20957,319,12,No
CUST_3440,27,107736,37875,504,60,Yes
CUST_3441,23,25470,6626,654,24,No
CUST_3442,21,116395,30279,472,12,Yes
CUST_3443,56,34953,11229,488,36,No
CUST_3444,45,124580,11877,301,36,No
CUST_3445,57,58507,38642,467,48,Yes
CUST_3446,21,138961,43311,667,60,Yes
CUST_3447,35,112969,37356,835,24,No
CUST_3448,57,111493,8809,669,60,No
CUST_3449,33,26523,48371,736,12,No
CUST_3450,60,106923,39875,506,48,No
CUST_3451,28,77190,49513,348,24,Yes
CUST_3452,25,67761,14465,843,60,No
CUST_3453,29,51169,5559,428,24,No
CUST_3454,21,65641,13308,746,12,No
CUST_3455,56,42990,26353,334,48,No
CUST_3456,55,49661,20250,498,24,No
CUST_3457,22,33419,40814,376,12,No
CUST_3458,60,34457,21427,668,36,Yes
CUST_3459,43,87600,38276,825,24,No
CUST_3460,29,123619,11107,648,48,No
CUST_3461,54,96102,18476,805,24,No
CUST_3462,34,53085,8439,537,24,No
CUST_3463,24,117064,25312,579,12,No
CUST_3464,50,70654,26795,731,60,No
CUST_3465,51,26130,18136,437,60,No
CUST_3466,58,125723,19167,568,24,Yes
CUST_3467,31,22042,22300,500,48,Yes
CUST_3468,55,90134,22182,441,48,Yes
CUST_3469,28,62982,9971,654,12,No
CUST_3470,23,118422,31909,628,24,Yes
CUST_3471,34,85185,24659,530,24,No
CUST_3472,33,53477,36403,607,60,No
CUST_3473,52,134161,38586,445,12,No
CUST_3474,54,72709,15360,451,36,No
CUST_3475,39,48716,26424,439,48,No
CUST_3476,58,98137,37499,320,48,Yes
CUST_3477,36,56018,49695,553,24,Yes
CUST_3478,22,28061,8065,363,12,No
CUST_3479,60,28609,8259,517,36,Yes
CUST_3480,37,55371,17300,371,48,No
CUST_3481,54,130350,38370,461,12,No
CUST_3482,62,103021,9295,429,36,Yes
CUST_3483,36,40805,32209,524,24,Yes
CUST_3484,58,27857,47751,753,60,No
CUST_3485,22,31620,41295,683,48,No
CUST_3486,22,28177,25927,406,48,Yes
CUST_3487,46,50111,39579,402,36,No
CUST_3488,33,140770,49871,440,60,No
CUST_3489,51,108578,14032,433,12,No
CUST_3490,54,104181,32718,498,24,Yes
CUST_3491,59,109941,17877,809,12,No
CUST_3492,23,147049,45731,378,36,No
CUST_3493,28,31826,31666,781,48,No
CUST_3494,43,33890,46684,811,48,Yes
CUST_3495,34,102428,11766,549,12,No
CUST_3496,47,137067,27829,782,24,No
CUST_3497,49,146044,25221,471,36,Yes
CUST_3498,59,78031,30102,316,24,Yes
CUST_3499,59,139440,39433,593,36,No
CUST_3500,21,132134,20932,693,24,No
CUST_3501,37,95020,30714,797,12,No
CUST_3502,61,25495,44743,518,60,No
CUST_3503,50,48481,7552,533,36,No
CUST_3504,33,31267,19274,689,12,No
CUST_3505,41,137897,34250,547,48,Yes
CUST_3506,39,125702,7808,351,48,No
CUST_3507,39,26743,48858,314,24,Yes
CUST_3508,45,74800,20295,623,48,No
CUST_3509,42,123475,19669,740,60,No
CUST_3510,51,68773,15523,411,36,No
CUST_3511,37,77042,18769,306,24,Yes
CUST_3512,43,69476,49645,544,36,No
CUST_3513,52,147967,30207,747,36,No
CUST_3514,30,112105,40224,664,12,No
CUST_3515,30,48552,30557,666,48,No
CUST_3516,56,85242,43191,586,36,No
CUST_3517,28,65772,19246,405,60,No
CUST_3518,40,63730,17846,312,60,No
CUST_3519,52,48948,42085,445,48,No
CUST_3520,34,96311,18470,777,48,No
CUST_3521,48,89093,18176,414,24,Yes
CUST_3522,44,89123,46881,808,24,No
CUST_3523,35,36535,18546,451,24,Yes
CUST_3524,42,86490,11805,356,48,No
CUST_3525,50,66562,21788,681,36,Yes
CUST_3526,24,139042,34348,456,12,Yes
CUST_3527,33,145251,13080,432,24,Yes
CUST_3528,43,109080,40886,462,12,No
CUST_3529,28,147844,28764,574,60,No
CUST_3530,38,78535,11630,376,48,Yes
CUST_3531,32,118991,38333,343,60,Yes
CUST_3532,51,61269,20701,849,24,No
CUST_3533,34,100674,19859,617,36,No
CUST_3534,54,62462,26183,833,24,No
CUST_3535,38,23127,45438,453,12,No
CUST_3536,54,43147,36749,536,24,No
CUST_3537,31,65528,36887,816,36,No
CUST_3538,61,97095,47244,520,36,Yes
CUST_3539,32,133100,13776,609,48,No
CUST_3540,35,88931,20021,476,48,No
CUST_3541,51,110925,9327,519,36,No
CUST_3542,49,86381,12614,337,36,Yes
CUST_3543,46,119468,6245,730,12,No
CUST_3544,38,131258,46011,502,24,No
CUST_3545,52,83749,15355,747,48,No
CUST_3546,42,58672,38305,794,12,No
CUST_3547,58,33731,34714,424,24,Yes
CUST_3548,37,144647,22198,364,48,No
CUST_3549,43,74512,6415,543,12,No
CUST_3550,44,118658,48798,826,60,No
CUST_3551,28,71024,6652,525,60,No
CUST_3552,61,136712,48625,764,48,No
CUST_3553,26,121121,25446,592,12,Yes
CUST_3554,25,23832,23740,680,24,No
CUST_3555,64,52332,8810,465,24,Yes
CUST_3556,49,32467,21569,517,12,Yes
CUST_3557,48,61025,39319,574,60,Yes
CUST_3558,31,33107,18584,351,12,Yes
CUST_3559,21,148347,31783,673,60,No
CUST_3560,63,97994,38529,662,60,No
CUST_3561,39,114202,17511,313,24,No
CUST_3562,29,63481,14471,639,48,No
CUST_3563,47,22581,11163,838,36,No
CUST_3564,54,95118,21065,388,12,No
CUST_3565,64,144010,49654,340,60,No
CUST_3566,24,71638,22920,603,12,No
CUST_3567,56,143714,43969,567,48,Yes
CUST_3568,38,28418,24154,437,48,No
CUST_3569,35,113627,45167,305,36,No
CUST_3570,33,49113,25229,541,36,No
CUST_3571,39,104363,31997,461,60,No
CUST_3572,26,143607,26101,817,36,No
CUST_3573,32,83044,45391,700,60,No
CUST_3574,57,99955,15327,455,24,Yes
CUST_3575,37,81030,12187,384,60,No
CUST_3576,43,31814,34685,309,36,Yes
CUST_3577,46,119340,39948,437,12,No
CUST_3578,49,30024,39728,455,36,No
CUST_3579,53,83288,42921,707,48,No
CUST_3580,47,129236,12035,524,36,No
CUST_3581,45,77836,16471,483,24,Yes
CUST_3582,30,27435,33460,494,60,Yes
CUST_3583,43,87084,26071,695,48,No
CUST_3584,41,144023,5582,433,60,No
CUST_3585,41,90601,31189,608,60,No
CUST_3586,63,108416,20531,841,36,No
CUST_3587,33,140871,21672,308,12,Yes
CUST_3588,57,138645,45747,469,48,Yes
CUST_3589,53,23407,25243,589,24,Yes
CUST_3590,44,118943,8060,467,24,No
CUST_3591,64,52940,18731,643,12,No
CUST_3592,31,25666,17294,796,12,No
CUST_3593,37,57122,25719,444,36,Yes
CUST_3594,24,138647,31325,712,24,Yes
CUST_3595,45,45092,27597,756,48,No
CUST_3596,50,149753,6903,601,12,No
CUST_3597,29,143402,19551,345,12,Yes
CUST_3598,41,95645,32751,316,12,Yes
CUST_3599,40,121190,29278,659,48,No
CUST_3600,39,120468,30653,560,24,Yes
CUST_3601,39,149207,20141,422,48,No
CUST_3602,32,46505,7377,530,48,No
CUST_3603,57,56713,38615,411,36,Yes
CUST_3604,62,74387,32452,545,12,No
CUST_3605,37,63169,27725,690,24,No
CUST_3606,57,93282,14524,691,36,No
CUST_3607,59,97511,16698,627,36,No
CUST_3608,48,71742,48339,514,60,Yes
CUST_3609,61,60522,26175,666,12,No
CUST_3610,55,101132,17314,381,24,No
CUST_3611,38,139622,49197,375,24,Yes
CUST_3612,34,138764,7365,826,24,No
CUST_3613,55,123489,37017,802,12,No
CUST_3614,64,119397,37126,778,24,No
CUST_3615,61,23880,48372,671,48,No
CUST_3616,27,63454,49134,564,48,No
CUST_3617,61,75711,42823,563,12,Yes
CUST_3618,33,63539,10622,409,24,Yes
CUST_3619,38,128984,35540,606,60,No
CUST_3620,57,88321,45551,499,60,Yes
CUST_3621,33,107985,6949,525,60,Yes
CUST_3622,56,34799,47800,484,48,Yes
CUST_3623,51,134584,36912,330,60,Yes
CUST_3624,22,124843,37161,398,24,No
CUST_3625,36,80102,49387,638,24,No
CUST_3626,29,70726,21508,565,60,Yes
CUST_3627,29,68784,48713,649,36,No
CUST_3628,58,140364,6919,843,60,No
CUST_3629,31,133034,47595,756,36,No
CUST_3630,42,63333,14617,387,12,No
CUST_3631,53,60828,14732,362,12,No
CUST_3632,56,89526,38298,686,24,No
CUST_3633,43,74362,45617,758,48,No
CUST_3634,54,73997,11929,568,24,No
CUST_3635,29,143973,42117,645,24,No
CUST_3636,44,70341,19456,377,48,No
CUST_3637,28,39073,49063,664,24,Yes
CUST_3638,27,122399,26140,313,48,No
CUST_3639,56,34549,23185,435,24,No
CUST_3640,38,103795,42924,603,12,No
CUST_3641,23,76920,29240,696,36,No
CUST_3642,48,105326,26845,378,24,No
CUST_3643,26,95515,14228,717,36,Yes
CUST_3644,64,149392,26686,541,60,No
CUST_3645,64,40316,16920,350,24,Yes
CUST_3646,41,46183,12432,683,12,No
CUST_3647,48,113860,49971,674,48,No
CUST_3648,60,44624,11189,505,12,Yes
CUST_3649,21,82515,33039,788,36,No
CUST_3650,56,123712,38910,680,48,Yes
CUST_3651,41,105781,35226,610,12,No
CUST_3652,63,66705,12614,674,12,No
CUST_3653,55,109326,26224,341,12,Yes
CUST_3654,33,46756,23013,832,48,No
CUST_3655,30,80390,26446,821,12,No
CUST_3656,64,88369,44673,452,12,No
CUST_3657,30,90821,42657,611,36,No
CUST_3658,33,29589,9839,593,12,No
CUST_3659,57,133012,41725,412,12,No
CUST_3660,58,34116,35203,411,60,Yes
CUST_3661,44,93181,5557,474,48,No
CUST_3662,22,64786,35666,601,60,No
CUST_3663,42,114686,42389,815,36,No
CUST_3664,37,143711,38607,520,60,No
CUST_3665,56,96425,29578,470,24,No
CUST_3666,34,50286,14243,617,48,Yes
CUST_3667,30,123081,14596,512,12,No
CUST_3668,55,35994,11998,552,60,No
CUST_3669,45,121039,15129,423,60,No
CUST_3670,23,131915,5510,512,12,Yes
CUST_3671,58,142961,16596,384,12,No
CUST_3672,37,110198,17974,815,36,Yes
CUST_3673,32,124672,6137,364,60,No
CUST_3674,44,46639,32897,617,60,No
CUST_3675,49,37205,9666,645,24,Yes
CUST_3676,63,76677,13906,542,24,Yes
CUST_3677,45,52930,26818,436,60,No
CUST_3678,56,93313,48246,546,24,Yes
CUST_3679,46,113851,7654,740,60,No
CUST_3680,58,133153,38758,344,48,No
CUST_3681,21,112509,29204,388,36,No
CUST_3682,40,38316,39928,527,24,No
CUST_3683,48,47304,35552,590,60,Yes
CUST_3684,36,121839,15336,721,24,Yes
CUST_3685,37,116058,21206,366,36,No
CUST_3686,60,107876,39831,550,48,No
CUST_3687,48,105366,48563,340,12,No
CUST_3688,32,33403,23361,398,12,No
CUST_3689,47,100052,46335,605,24,No
CUST_3690,62,137478,13933,755,60,No
CUST_3691,50,104627,30816,600,36,No
CUST_3692,61,93495,20619,498,48,No
CUST_3693,54,51932,42687,787,48,No
CUST_3694,57,116090,31943,405,48,No
CUST_3695,26,56701,31819,700,12,No
CUST_3696,27,23385,16741,776,36,No
CUST_3697,52,141324,13798,421,12,Yes
CUST_3698,52,119226,30143,376,24,No
CUST_3699,45,77241,37747,611,48,No
CUST_3700,53,30367,38651,411,36,Yes
CUST_3701,27,85030,26182,817,48,No
CUST_3702,32,66505,14415,496,12,Yes
CUST_3703,36,144462,16085,397,12,No
CUST_3704,36,53332,20008,758,12,No
CUST_3705,63,105178,27102,529,48,No
CUST_3706,56,96325,23452,467,36,No
CUST_3707,33,55268,13120,307,36,No
CUST_3708,27,106486,12820,471,24,No
CUST_3709,56,45563,49669,659,48,No
CUST_3710,29,125185,23170,494,24,Yes
CUST_3711,52,56404,21259,568,24,Yes
CUST_3712,31,75182,27099,318,24,No
CUST_3713,28,52991,14649,653,24,No
CUST_3714,53,124601,35255,348,12,Yes
CUST_3715,43,67663,46037,763,24,No
CUST_3716,45,85886,16805,655,36,Yes
CUST_3717,28,142002,48147,457,24,No
CUST_3718,42,103848,13744,365,12,No
CUST_3719,24,44127,46241,607,60,No
CUST_3720,60,77692,37305,636,60,No
CUST_3721,23,114389,30857,420,60,Yes
CUST_3722,49,57500,15679,703,48,No
CUST_3723,61,53785,34829,395,36,No
CUST_3724,49,104146,15985,413,12,No
CUST_3725,54,109126,33287,728,60,No
CUST_3726,54,114979,17391,839,12,No
CUST_3727,48,67997,9861,301,12,No
CUST_3728,33,27170,39364,511,48,Yes
CUST_3729,35,33303,21863,632,60,No
CUST_3730,43,91743,36499,323,24,No
CUST_3731,64,97852,32794,667,12,No
CUST_3732,46,55187,47923,805,60,No
CUST_3733,24,85034,12919,475,12,Yes
CUST_3734,46,91776,48102,728,48,No
CUST_3735,60,21893,25282,741,48,No
CUST_3736,29,33753,39840,847,24,No
CUST_3737,25,58090,47255,813,48,No
CUST_3738,52,84922,10624,660,60,No
CUST_3739,40,96768,38706,573,48,No
CUST_3740,31,79412,13176,476,24,Yes
CUST_3741,35,142406,38529,563,36,No
CUST_3742,52,76030,17941,485,12,No
CUST_3743,48,37509,6669,826,12,No
CUST_3744,42,88653,44896,578,60,No
CUST_3745,61,56929,25246,497,24,No
CUST_3746,37,149626,49859,648,24,No
CUST_3747,46,68291,45076,720,24,No
CUST_3748,64,24042,25323,604,12,No
CUST_3749,27,82574,38894,363,48,Yes
CUST_3750,62,57201,11021,589,12,No
CUST_3751,46,112282,44205,317,12,No
CUST_3752,45,34016,44807,363,12,Yes
CUST_3753,30,45022,41903,629,48,No
CUST_3754,39,120962,49732,316,36,No
CUST_3755,31,47938,13711,742,60,No
CUST_3756,33,63678,12904,440,36,No
CUST_3757,28,138171,40051,607,36,No
CUST_3758,60,149638,25942,743,12,No
CUST_3759,24,121248,29251,795,36,No
CUST_3760,51,81720,30058,725,12,No
CUST_3761,48,125514,40245,774,12,No
CUST_3762,31,76805,8093,544,60,Yes
CUST_3763,63,94323,29918,749,24,No
CUST_3764,21,21986,12207,650,12,No
CUST_3765,58,96478,14394,460,36,Yes
CUST_3766,44,102994,31974,439,60,Yes
CUST_3767,51,32161,33172,792,36,No
CUST_3768,61,40689,37283,830,24,No
CUST_3769,46,147101,43995,692,48,No
CUST_3770,25,114699,18280,700,24,No
CUST_3771,40,80924,41303,349,60,Yes
CUST_3772,61,121311,32453,594,24,No
CUST_3773,31,119273,48350,724,24,No
CUST_3774,53,94308,7913,311,60,No
CUST_3775,58,121128,30765,634,60,No
CUST_3776,47,83745,7340,314,36,Yes
CUST_3777,54,146881,31179,327,12,Yes
CUST_3778,35,21211,32873,687,48,Yes
CUST_3779,52,20229,43057,591,48,No
CUST_3780,41,138972,5597,549,48,Yes
CUST_3781,25,68542,34119,804,24,No
CUST_3782,26,34345,20025,397,60,No
CUST_3783,58,121489,12145,636,60,No
CUST_3784,42,51819,40670,338,60,No
CUST_3785,38,67779,46723,337,12,No
CUST_3786,34,102421,12694,599,60,No
CUST_3787,30,112244,9830,478,60,No
CUST_3788,33,85584,28930,768,24,No
CUST_3789,51,39950,28752,581,36,No
CUST_3790,50,35173,47602,463,48,No
CUST_3791,23,137743,15489,752,24,Yes
CUST_3792,50,78032,37692,396,24,No
CUST_3793,26,135074,20768,608,24,No
CUST_3794,49,119273,48132,561,48,No
CUST_3795,28,48036,7160,592,24,No
CUST_3796,64,143885,25133,548,36,No
CUST_3797,63,132857,40690,544,60,Yes
CUST_3798,64,91356,27870,550,36,Yes
CUST_3799,53,34292,29496,422,60,No
CUST_3800,37,23052,41572,624,60,No
CUST_3801,31,64377,7368,800,24,No
CUST_3802,33,109317,45861,365,24,Yes
CUST_3803,31,87838,41700,358,48,Yes
CUST_3804,51,87819,34203,797,12,No
CUST_3805,48,133689,16552,672,36,No
CUST_3806,64,128103,10608,565,48,Yes
CUST_3807,26,35620,27485,535,48,No
CUST_3808,61,50461,47060,517,36,Yes
CUST_3809,36,40750,14862,826,36,No
CUST_3810,24,118426,43299,740,60,Yes
CUST_3811,55,108719,15412,705,12,Yes
CUST_3812,46,29472,26354,768,24,No
CUST_3813,32,89263,11344,409,12,No
CUST_3814,31,132036,45655,652,12,Yes
CUST_3815,57,77602,22993,390,24,No
CUST_3816,45,45523,33682,713,12,No
CUST_3817,38,50766,33415,372,48,No
CUST_3818,39,123262,24323,846,48,Yes
CUST_3819,43,86060,22997,597,24,No
CUST_3820,58,29079,8679,582,24,No
CUST_3821,38,28399,34489,804,36,No
CUST_3822,46,80726,45308,497,36,Yes
CUST_3823,26,112906,14488,331,12,No
CUST_3824,24,36532,44842,640,12,No
CUST_3825,64,142689,8996,633,24,No
CUST_3826,49,102357,10695,442,12,Yes
CUST_3827,54,63162,35204,709,60,No
CUST_3828,37,23749,28382,343,48,No
CUST_3829,63,31353,19235,331,12,Yes
CUST_3830,63,132313,7366,327,12,No
CUST_3831,36,48477,32467,722,36,No
CUST_3832,22,44570,11764,790,60,No
CUST_3833,54,106373,30360,459,12,No
CUST_3834,28,31437,36923,506,48,No
CUST_3835,33,58104,35175,317,12,No
CUST_3836,62,83370,21292,402,24,Yes
CUST_3837,28,24551,6614,531,60,No
CUST_3838,50,88359,25939,723,12,No
CUST_3839,52,74880,23800,846,60,No
CUST_3840,56,32916,28246,538,12,No
CUST_3841,50,146150,36688,633,48,Yes
CUST_3842,21,100703,32962,448,48,No
CUST_3843,63,61445,34764,707,60,No
CUST_3844,59,67636,37470,316,36,Yes
CUST_3845,37,93927,43501,525,36,Yes
CUST_3846,40,98194,8216,559,24,Yes
CUST_3847,44,49685,27072,473,36,No
CUST_3848,42,71134,33242,504,60,No
CUST_3849,49,108916,42132,714,36,No
CUST_3850,42,127967,22861,807,24,No
CUST_3851,64,114455,9960,452,12,No
CUST_3852,29,147763,23781,402,36,No
CUST_3853,57,87847,46069,364,60,Yes
CUST_3854,30,59993,36126,416,60,Yes
CUST_3855,56,64333,46609,455,24,Yes
CUST_3856,57,128574,27578,381,24,No
CUST_3857,48,78865,45498,817,48,No
CUST_3858,48,99096,22883,366,48,No
CUST_3859,62,69756,34782,537,48,Yes
CUST_3860,63,142863,21979,625,12,No
CUST_3861,41,81192,38746,366,60,No
CUST_3862,44,80686,5730,475,48,No
CUST_3863,62,68733,5056,777,60,No
CUST_3864,60,124089,36457,554,24,No
CUST_3865,22,45993,7243,362,12,No
CUST_3866,28,50492,6701,702,24,No
CUST_3867,47,40981,13303,491,60,Yes
CUST_3868,42,44143,20100,628,48,No
CUST_3869,57,97603,47161,370,24,No
CUST_3870,47,109452,5947,362,36,No
CUST_3871,49,80277,25505,596,12,Yes
CUST_3872,23,127044,11553,544,60,Yes
CUST_3873,64,131957,38525,818,48,No
CUST_3874,33,69990,19866,692,24,No
CUST_3875,30,148406,35472,476,12,No
CUST_3876,56,82888,49348,503,48,No
CUST_3877,29,89351,10651,832,24,No
CUST_3878,47,117372,12273,427,60,No
CUST_3879,54,69999,15033,494,36,No
CUST_3880,21,123013,8535,493,36,No
CUST_3881,52,122811,23677,483,60,No
CUST_3882,45,124879,22488,546,12,No
CUST_3883,49,90309,46621,623,60,No
CUST_3884,27,32446,5908,459,24,Yes
CUST_3885,23,50733,9617,365,12,No
CUST_3886,40,139156,47816,553,36,Yes
CUST_3887,40,96000,35431,582,24,No
CUST_3888,50,68632,28453,359,48,No
CUST_3889,55,41576,40079,417,48,Yes
CUST_3890,55,23320,21020,722,48,No
CUST_3891,59,30750,31562,335,36,No
CUST_3892,47,123002,29373,830,60,No
CUST_3893,46,73463,35164,390,12,No
CUST_3894,34,46572,6885,600,36,No
CUST_3895,37,138361,6049,516,24,No
CUST_3896,38,37948,48271,397,24,Yes
CUST_3897,49,146898,6161,755,48,No
CUST_3898,40,136528,5815,830,12,No
CUST_3899,47,58826,41534,837,48,No
CUST_3900,38,109051,32498,327,24,Yes
CUST_3901,24,47867,30037,623,24,No
CUST_3902,21,80231,41007,522,60,Yes
CUST_3903,21,86262,18942,379,60,No
CUST_3904,46,111356,32278,757,60,Yes
CUST_3905,40,146340,13272,475,48,No
CUST_3906,43,92233,38637,821,12,No
CUST_3907,30,64678,43294,756,60,No
CUST_3908,31,127561,12741,722,36,No
CUST_3909,61,32963,9694,399,60,No
CUST_3910,61,84360,35306,702,48,No
CUST_3911,25,69434,6934,679,12,No
CUST_3912,21,86617,26556,830,60,No
CUST_3913,37,40269,23907,631,12,No
CUST_3914,42,137569,11159,617,36,No
CUST_3915,54,96312,34158,836,24,No
CUST_3916,61,117352,25293,388,12,No
CUST_3917,49,99732,38932,810,60,No
CUST_3918,24,137658,38387,341,48,No
CUST_3919,25,127648,45750,688,48,No
CUST_3920,31,101494,8066,380,48,Yes
